"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
"3752",36,"admin.","married","university.degree","no","no","no","telephone","may","mon",188,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3753",25,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","thu",218,3,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3754",43,"technician","married","professional.course","no","no","no","cellular","aug","wed",78,2,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3755",35,"technician","single","professional.course","no","yes","no","cellular","aug","wed",75,6,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3756",35,"blue-collar","married","basic.6y","no","no","no","telephone","jun","tue",92,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"3757",30,"technician","single","professional.course","no","yes","yes","cellular","nov","tue",69,2,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"3758",48,"services","divorced","high.school","no","no","no","cellular","apr","mon",715,1,999,1,"failure","-1.8","93.075","-47.1","1.405","5099.1","no"
"3759",33,"blue-collar","single","high.school","no","yes","no","cellular","may","thu",17,5,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"3760",60,"admin.","married","high.school","no","no","yes","telephone","may","mon",87,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.264","5099.1","no"
"3761",29,"entrepreneur","married","professional.course","no","yes","no","telephone","jun","mon",930,1,999,0,"nonexistent","1.4","94.465","-41.8","4.865","5228.1","no"
"3762",56,"admin.","divorced","university.degree","no","yes","no","cellular","jul","tue",86,3,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","no"
"3763",40,"technician","married","professional.course","no","no","yes","cellular","aug","fri",82,2,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3764",45,"blue-collar","married","basic.6y","no","no","no","cellular","apr","mon",293,1,1,1,"success","-1.8","93.075","-47.1","1.405","5099.1","no"
"3765",23,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",168,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3766",32,"technician","single","university.degree","no","no","yes","cellular","aug","thu",65,8,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3767",33,"services","divorced","high.school","no","yes","no","cellular","may","tue",75,5,999,0,"nonexistent","-1.8","92.893","-46.2","1.291","5099.1","no"
"3768",35,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",429,2,999,1,"failure","-1.8","92.893","-46.2","1.327","5099.1","no"
"3769",27,"unemployed","married","high.school","no","no","yes","cellular","nov","tue",222,3,999,1,"failure","-3.4","92.649","-30.1","0.72","5017.5","no"
"3770",35,"technician","single","professional.course","no","yes","no","cellular","aug","thu",238,2,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3771",32,"self-employed","single","university.degree","no","yes","no","cellular","aug","thu",148,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3772",26,"admin.","single","high.school","no","no","no","telephone","may","tue",21,7,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","no"
"3773",28,"services","single","high.school","no","yes","yes","telephone","sep","fri",5,1,999,0,"nonexistent","-1.1","94.199","-37.5","0.878","4963.6","no"
"3774",56,"self-employed","married","basic.9y","no","yes","no","cellular","aug","thu",176,7,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3775",32,"student","single","university.degree","no","no","no","cellular","may","fri",209,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"3776",27,"admin.","single","high.school","no","yes","no","cellular","may","mon",94,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no"
"3777",37,"management","married","university.degree","no","no","yes","cellular","jul","fri",69,7,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","no"
"3778",46,"blue-collar","married","basic.6y","no","yes","no","cellular","aug","fri",119,1,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3779",31,"technician","married","professional.course","no","yes","no","cellular","aug","thu",104,3,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3780",35,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",185,2,999,1,"failure","-0.1","93.2","-42","4.12","5195.8","no"
"3781",35,"management","married","university.degree","no","no","no","cellular","may","thu",437,3,999,1,"failure","-1.8","92.893","-46.2","1.327","5099.1","no"
"3782",26,"unemployed","single","high.school","no","yes","no","telephone","jun","thu",22,1,999,0,"nonexistent","-1.7","94.055","-39.8","0.742","4991.6","no"
"3783",47,"management","divorced","university.degree","no","yes","no","telephone","may","fri",29,3,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3784",45,"technician","married","university.degree","no","no","no","telephone","jun","mon",79,3,999,0,"nonexistent","1.4","94.465","-41.8","4.865","5228.1","no"
"3785",41,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","mon",238,1,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"3786",50,"entrepreneur","married","basic.9y","no","yes","yes","telephone","may","wed",161,1,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","no"
"3787",31,"blue-collar","single","high.school","no","yes","no","cellular","jul","wed",379,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3788",36,"services","married","university.degree","no","no","no","cellular","may","mon",189,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no"
"3789",37,"admin.","single","high.school","no","no","no","cellular","may","fri",13,11,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","no"
"3790",54,"technician","married","high.school","no","yes","no","cellular","apr","mon",178,5,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"3791",81,"housemaid","married","basic.4y","no","yes","no","cellular","oct","wed",246,2,999,0,"nonexistent","-3.4","92.431","-26.9","0.724","5017.5","no"
"3792",35,"blue-collar","married","basic.6y","no","yes","no","cellular","may","tue",240,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"3793",40,"blue-collar","married","professional.course","no","no","no","telephone","dec","thu",237,1,999,0,"nonexistent","-3","92.713","-33","0.72","5023.5","no"
"3794",52,"management","married","professional.course","no","yes","no","telephone","may","wed",456,9,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"3795",29,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",110,2,999,0,"nonexistent","-3.4","92.431","-26.9","0.731","5017.5","no"
"3796",36,"blue-collar","married","high.school","no","no","no","telephone","jun","thu",197,1,999,0,"nonexistent","1.4","94.465","-41.8","4.955","5228.1","no"
"3797",34,"blue-collar","married","professional.course","no","no","yes","cellular","nov","tue",91,1,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"3798",37,"self-employed","married","professional.course","no","yes","no","telephone","may","thu",80,1,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3799",36,"admin.","single","high.school","no","yes","yes","cellular","apr","fri",299,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"3800",48,"management","married","university.degree","no","yes","no","telephone","jun","thu",298,3,999,0,"nonexistent","1.4","94.465","-41.8","4.958","5228.1","no"
"3801",54,"blue-collar","divorced","basic.4y","no","yes","no","cellular","may","tue",138,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.291","5099.1","no"
"3802",31,"admin.","married","university.degree","no","no","no","cellular","jul","fri",106,1,999,0,"nonexistent","-1.7","94.215","-40.3","0.861","4991.6","no"
"3803",42,"services","single","basic.6y","no","yes","no","cellular","may","wed",70,5,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","no"
"3804",35,"admin.","single","high.school","no","yes","no","cellular","may","wed",82,5,999,1,"failure","-1.8","92.893","-46.2","1.281","5099.1","no"
"3805",40,"technician","divorced","university.degree","no","yes","no","telephone","may","tue",217,1,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","no"
"3806",30,"services","married","high.school","no","no","no","cellular","may","tue",414,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"3807",42,"management","married","university.degree","no","no","no","telephone","jun","wed",168,8,999,0,"nonexistent","1.4","94.465","-41.8","4.958","5228.1","no"
"3808",29,"admin.","single","high.school","no","yes","no","cellular","may","mon",119,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.244","5099.1","no"
"3809",39,"technician","married","high.school","no","no","no","cellular","jul","thu",232,1,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","no"
"3810",59,"technician","divorced","basic.9y","no","yes","no","cellular","jul","wed",142,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3811",27,"technician","single","professional.course","no","yes","no","cellular","may","wed",38,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","no"
"3812",37,"technician","single","professional.course","no","yes","no","cellular","aug","mon",44,1,999,0,"nonexistent","1.4","93.444","-36.1","4.97","5228.1","no"
"3813",30,"technician","single","professional.course","no","yes","no","cellular","aug","thu",93,4,999,0,"nonexistent","1.4","93.444","-36.1","4.968","5228.1","no"
"3814",30,"technician","married","professional.course","no","yes","no","cellular","oct","tue",59,1,999,1,"failure","-3.4","92.431","-26.9","0.737","5017.5","no"
"3815",36,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",204,5,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"3816",25,"services","single","professional.course","no","yes","no","telephone","jun","thu",18,3,999,0,"nonexistent","1.4","94.465","-41.8","4.866","5228.1","no"
"3817",51,"admin.","married","university.degree","no","yes","no","cellular","nov","tue",275,2,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"3818",59,"self-employed","married","university.degree","no","no","no","cellular","may","tue",137,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"3819",45,"management","married","basic.9y","no","yes","no","cellular","may","thu",165,1,999,3,"failure","-1.8","93.876","-40","0.692","5008.7","no"
"3820",36,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",513,2,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3821",32,"admin.","married","university.degree","no","no","no","cellular","aug","tue",588,3,999,0,"nonexistent","1.4","93.444","-36.1","4.966","5228.1","no"
"3822",29,"entrepreneur","married","university.degree","no","yes","no","telephone","may","thu",423,2,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"3823",33,"services","divorced","high.school","no","yes","yes","cellular","apr","fri",420,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.479","5099.1","no"
"3824",47,"management","divorced","university.degree","no","yes","no","cellular","nov","mon",131,2,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"3825",41,"admin.","divorced","university.degree","no","no","no","telephone","nov","thu",233,4,999,1,"failure","-0.1","93.2","-42","4.076","5195.8","no"
"3826",37,"housemaid","married","high.school","no","yes","no","telephone","may","mon",124,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3827",34,"technician","divorced","professional.course","no","no","no","cellular","may","fri",64,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","no"
"3828",30,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",173,3,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3829",52,"services","divorced","basic.6y","no","no","no","telephone","may","tue",393,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3830",34,"unemployed","single","university.degree","no","no","no","cellular","aug","wed",484,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.854","5076.2","no"
"3831",48,"management","married","university.degree","no","no","no","telephone","jun","fri",29,3,999,0,"nonexistent","1.4","94.465","-41.8","4.959","5228.1","no"
"3832",29,"entrepreneur","married","university.degree","no","no","no","cellular","nov","thu",62,5,999,0,"nonexistent","-0.1","93.2","-42","4.076","5195.8","no"
"3833",44,"unemployed","married","basic.9y","no","no","no","telephone","jun","fri",9,8,999,0,"nonexistent","1.4","94.465","-41.8","4.959","5228.1","no"
"3834",39,"technician","single","high.school","no","yes","no","telephone","may","mon",247,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3835",32,"housemaid","single","basic.4y","no","yes","no","telephone","may","thu",117,1,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3836",32,"blue-collar","divorced","basic.9y","no","no","no","cellular","jul","thu",624,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3837",29,"blue-collar","single","high.school","no","yes","no","cellular","jul","fri",90,1,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","no"
"3838",41,"admin.","single","university.degree","no","no","no","cellular","jul","tue",253,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3839",29,"blue-collar","single","basic.6y","no","yes","no","telephone","jul","tue",151,1,999,0,"nonexistent","-1.7","94.215","-40.3","0.835","4991.6","no"
"3840",39,"housemaid","married","basic.4y","no","no","no","cellular","jul","wed",102,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3841",44,"services","married","high.school","no","no","no","telephone","may","thu",188,1,999,1,"failure","-1.8","92.893","-46.2","1.266","5099.1","no"
"3842",58,"retired","married","basic.4y","no","yes","yes","cellular","aug","fri",89,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3843",38,"technician","married","university.degree","no","yes","no","cellular","may","tue",55,1,999,1,"failure","-1.8","92.893","-46.2","1.344","5099.1","no"
"3844",33,"blue-collar","married","basic.9y","no","no","no","telephone","may","wed",61,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3845",33,"management","single","university.degree","no","yes","no","telephone","may","thu",112,2,999,1,"failure","-1.8","92.893","-46.2","1.266","5099.1","no"
"3846",43,"technician","single","high.school","no","no","no","cellular","nov","fri",61,2,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"3847",45,"self-employed","married","university.degree","no","yes","no","cellular","may","thu",171,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"3848",32,"services","single","basic.9y","no","no","yes","cellular","may","wed",148,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.334","5099.1","no"
"3849",47,"admin.","divorced","university.degree","no","yes","no","cellular","aug","fri",94,2,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3850",49,"admin.","divorced","high.school","no","yes","no","telephone","may","fri",137,1,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"3851",45,"unemployed","married","basic.9y","no","yes","no","cellular","jun","mon",129,1,999,1,"failure","-2.9","92.963","-40.8","1.266","5076.2","no"
"3852",29,"admin.","married","university.degree","no","yes","no","cellular","aug","mon",72,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
